lambda,annual_expected_return,annual_variance,annual_volatility,sharpe_ratio,max_single_weight,max_pair_weight_sum,weight_000333,weight_601318,weight_000895,weight_601398
0.0244,0.200867474175824,0.0200343536672099,0.141542762680435,1.41912924668094,0.398368338396653,0.649999999979926,0.251631661444554,0.0983683385755198,0.251631661583272,0.398368338396653
0.0245,0.20088152765715,0.0200346972629077,0.141543976427497,1.41921636460487,0.398440063087533,0.649999999976542,0.251559936744696,0.0984400632787626,0.251559936889009,0.398440063087533
0.0246,0.200895569338041,0.0200350419702804,0.141545194091076,1.41930335839433,0.398511727552187,0.649999999972428,0.251488272270815,0.0985117277567571,0.251488272420241,0.398511727552187
0.0247,0.200909595153616,0.0200353876854057,0.141546415303976,1.41939020300977,0.398583311044588,0.649999999967425,0.251416688768957,0.098583311263618,0.251416688922836,0.398583311044588
0.0248,0.200923622218785,0.0200357348297492,0.141547641554882,1.41947700443233,0.398654900929913,0.649999999892604,0.251345098033736,0.0986549020736598,0.25134509896269,0.398654900929913
0.0249,0.200937604909176,0.0200360822650196,0.141548868822819,1.41956348065696,0.398726264330086,0.649999999853493,0.251273734242541,0.0987262659039658,0.251273735523407,0.398726264330086
0.025,0.200951551660861,0.0200364301901727,0.141550097810537,1.41964968423993,0.398797444311712,0.649999999799951,0.251202553718927,0.098797446481122,0.251202555488239,0.398797444311712
0.0251,0.200965450767454,0.0200367783008855,0.141551327443036,1.41973554326665,0.398868381129544,0.649999999727342,0.251131616158823,0.0988683841138349,0.251131618597799,0.398868381129544
0.0252,0.200979287097429,0.0200371262019951,0.14155255632448,1.41982096484874,0.398938997557587,0.649999999629994,0.251060998728111,0.0989390016418951,0.251061002072408,0.398938997557587
0.0253,0.200993041300543,0.0200374733857993,0.141553782661571,1.41990583028841,0.39900919483889,0.649999999501228,0.250990800113383,0.0990092003853888,0.250990804662338,0.39900919483889
0.0254,0.201006688934615,0.0200378192079134,0.141555004178282,1.4199899897672,0.399078848228859,0.649999999333564,0.250921144981119,0.0990788556853166,0.250921151104705,0.399078848228859
0.0255,0.201020199558271,0.0200381628618215,0.141556218025989,1.42007325684107,0.399147802364811,0.64999999911918,0.250852188613418,0.0991478122674012,0.25085219675437,0.399147802364811
0.0256,0.201033535865176,0.0200385033540739,0.141557420695892,1.420155403206,0.399215866847217,0.649999998850715,0.250784121335621,0.099215879813663,0.250784132003499,0.399215866847217
0.0257,0.201046652970113,0.0200388394830586,0.141558607944055,1.42023615441011,0.399282812595935,0.649999998522457,0.25071717217299,0.0992828293045532,0.250717185926522,0.399282812595935
0.0258,0.201059497992623,0.0200391698252847,0.141559774742985,1.42031518740168,0.399348369724999,0.64999999813191,0.250651610992549,0.0993483908755407,0.250651628406911,0.399348369724999
0.0259,0.20107201011205,0.0200394927339712,0.141560915276679,1.42039213097101,0.39941222782339,0.649999997681624,0.250587748241205,0.0994122540771707,0.250587769858234,0.39941222782339
0.026,0.201084110381073,0.0200398060726962,0.141562021999886,1.42046650323513,0.399473983969464,0.649999997174909,0.250525986847393,0.099474015977698,0.250526013205445,0.399473983969464
0.0261,0.201095730017722,0.0200401079450849,0.141563088215413,1.42053788563668,0.399533287116528,0.649999996632441,0.250466678105225,0.099533325262333,0.250466709515914,0.399533287116528
0.0262,0.201106795642887,0.0200403963163757,0.141564106737462,1.42060583206907,0.399589762755208,0.649999996082649,0.25041019684304,0.0995898070743109,0.250410233327441,0.399589762755208
0.0263,0.201117231236452,0.02004066906548,0.141565070075496,1.42066988084841,0.399643022897614,0.649999995559865,0.250356931413621,0.0996430730265138,0.25035697266225,0.399643022897614
0.0264,0.20112696533918,0.0200409241761526,0.141565971109418,1.42072959880822,0.399692702833134,0.649999995103193,0.250307246935141,0.0996927579616662,0.250307292270058,0.399692702833134
0.0265,0.201135935566607,0.0200411598609056,0.141566803527189,1.42078460878703,0.39973848416659,0.649999994751944,0.250261462203601,0.0997385430444555,0.250261510585353,0.39973848416659
0.0266,0.201167512009918,0.0200419938990869,0.141569749237211,1.42097809096805,0.399899640277131,0.649999999275871,0.250100352278621,0.0998996484455078,0.250100358998739,0.399899640277131
0.0267,0.201175016972407,0.0200421931994941,0.141570453130214,1.42102403802699,0.399937943322469,0.649999999242378,0.250062048933221,0.0999379518244009,0.250062055919909,0.399937943322469
0.0268,0.201157864317928,0.0200417384053355,0.141568846874358,1.42091899990154,0.399850401799985,0.649999994610828,0.250149543950615,0.0998504614385574,0.250149592810842,0.399850401799985
0.0269,0.20116347687888,0.0200418870213558,0.141569371762948,1.42095337694738,0.399879046557316,0.649999994892065,0.250120902336911,0.0998791027710234,0.250120948334749,0.399879046557316
0.027,0.201168275032235,0.0200420142451992,0.141569821096162,1.42098275942294,0.3999035348158,0.649999995309151,0.250096418561556,0.0999035861292931,0.250096460493351,0.3999035348158
0.0271,0.201172308309312,0.0200421213103273,0.141570199231079,1.42100745355982,0.39992411937317,0.649999995825364,0.250075839431907,0.0999241647427286,0.250075876452194,0.39992411937317
0.0272,0.201175641188558,0.0200422098664348,0.141570511994676,1.42102785639514,0.399941129312697,0.649999996398052,0.250058835419146,0.0999411681828012,0.250058867085355,0.399941129312697
0.0273,0.20117834853155,0.0200422818566732,0.141570766250216,1.42104442788691,0.399954946709245,0.649999996984869,0.25004502401653,0.0999549789986013,0.250045050275624,0.399954946709245
0.0274,0.201180510688832,0.020042339384954,0.141570969428601,1.4210576610503,0.39996598165055,0.64999999754911,0.250033994771026,0.0999660076798637,0.25003401589856,0.39996598165055
0.0275,0.201182208840649,0.0200423845889696,0.141571129079942,1.42106805355099,0.399974648457572,0.649999998063211,0.250025333095731,0.0999746688410582,0.250025349605639,0.399974648457572
0.0276,0.201183520905187,0.0200424195283057,0.14157125247841,1.4210760827723,0.399981344801518,0.649999998510024,0.250018641162557,0.0999813603274184,0.250018653708506,0.399981344801518
0.0277,0.201184518714705,0.0200424461066447,0.141571346347503,1.42108218862929,0.399986437291921,0.649999998882334,0.250013552306031,0.0999864488116348,0.250013561590413,0.399986437291921
0.0278,0.201185266349973,0.0200424660253333,0.141571416696074,1.42108676345225,0.399990252976442,0.649999999181138,0.25000973950356,0.0999902613153014,0.250009746204696,0.399990252976442
0.0279,0.20118581852379,0.020042480738788,0.141571468660843,1.42109014215119,0.399993071091178,0.649999999412848,0.250006923595718,0.0999930769914341,0.25000692832167,0.399993071091178
0.028,0.201186220804771,0.0200424914593903,0.141571506523701,1.42109260362424,0.399995124203061,0.649999999587,0.250004872120074,0.0999951282929259,0.250004875383939,0.399995124203061
0.0281,0.201186510132581,0.0200424991705252,0.141571533757762,1.42109437393553,0.399996600839608,0.649999999714225,0.250003396661185,0.0999966036245898,0.250003398874616,0.399996600839608
0.0282,0.201186715725795,0.0200425046503483,0.141571553111309,1.42109563188598,0.399997650122483,0.649999999804808,0.250002348203121,0.0999976519920708,0.250002349682324,0.399997650122483
0.0283,0.201186860185495,0.0200425085009441,0.141571566710778,1.421096515775,0.399998387399895,0.649999999867833,0.250001611489209,0.0999983886429574,0.250001612467938,0.399998387399895
0.0284,0.201186948146318,0.020042510843967,0.141571574985825,1.421097054027,0.399998836319435,0.649999999970295,0.250001163549379,0.0999988364803261,0.25000116365086,0.399998836319435
0.0285,0.201187021077182,0.0200425127887492,0.141571581854372,1.42109750023231,0.399999208538853,0.649999999975812,0.250000791340671,0.0999992086835161,0.25000079143696,0.399999208538853
0.0286,0.201187071028165,0.020042514120758,0.141571586558737,1.42109780584181,0.399999463475292,0.649999999980157,0.250000536414566,0.0999994636052766,0.250000536504864,0.399999463475292
0.0287,0.201187104979481,0.0200425150261149,0.14157158975626,1.42109801356232,0.399999636753802,0.649999999983578,0.250000363145959,0.0999996368704631,0.250000363229776,0.399999636753802
0.0288,0.201187127907198,0.0200425156375087,0.14157159191557,1.42109815383852,0.399999753770827,0.649999999986284,0.250000246138355,0.0999997538753613,0.250000246215457,0.399999753770827
0.0289,0.201187143312092,0.0200425160482923,0.141571593366368,1.42109824808884,0.399999832393374,0.649999999988439,0.250000167524712,0.0999998324868488,0.250000167595065,0.399999832393374
0.029,0.201187153627303,0.0200425163233495,0.14157159433781,1.42109831119964,0.399999885039523,0.649999999990176,0.250000114886922,0.0999998851229024,0.250000114950653,0.399999885039523
0.0291,0.201187160525148,0.0200425165072761,0.141571594987399,1.42109835340243,0.399999920244326,0.649999999991592,0.250000079689916,0.099999920318491,0.250000079747267,0.399999920244326
0.0292,0.201187165143299,0.0200425166304109,0.141571595422284,1.42109838165765,0.399999943814164,0.649999999992765,0.250000056127306,0.0999999438799292,0.250000056178601,0.399999943814164
0.0293,0.201187168248498,0.0200425167132006,0.141571595714679,1.42109840065635,0.399999959662279,0.649999999993748,0.250000040285848,0.0999999597204032,0.250000040331469,0.399999959662279
0.0294,0.20118717059387,0.0200425167757194,0.141571595935482,1.42109841500661,0.399999971632416,0.649999999994996,0.250000028325535,0.0999999716794683,0.250000028362581,0.399999971632416
0.0295,0.201187172631401,0.0200425168300155,0.141571596127244,1.42109842747393,0.399999982031384,0.649999999996748,0.250000017941403,0.0999999820618485,0.250000017965364,0.399999982031384
0.0296,0.201187173933283,0.0200425168647073,0.141571596249768,1.42109843543996,0.399999988675816,0.649999999997902,0.250000011306693,0.099999988695405,0.250000011322085,0.399999988675816
0.0297,0.201187174759375,0.02004251688672,0.141571596327512,1.42109844049472,0.399999992891953,0.649999999998653,0.250000007096875,0.0999999929044713,0.2500000071067,0.399999992891953
0.0298,0.201187175282032,0.0200425169006469,0.141571596376699,1.4210984436928,0.399999995559446,0.649999999999141,0.250000004433464,0.0999999955673945,0.250000004439695,0.399999995559446
0.0299,0.201184253778176,0.0200424391456988,0.141571321762915,1.42108056400782,0.399985085125472,0.649999994787697,0.250014868944872,0.0999851362674309,0.250014909662226,0.399985085125472
0.03,0.201184653953026,0.0200424497926787,0.141571359365794,1.42108301321882,0.399987127477505,0.649999995489702,0.250012832993396,0.0999871715169015,0.250012868012197,0.399987127477505
0.0301,0.201185003591219,0.020042459095851,0.14157139222262,1.42108515309969,0.399988911910263,0.64999999611152,0.25001105419512,0.0999889496933594,0.250011084201257,0.399988911910263
0.0302,0.201185308326086,0.0200424672048293,0.141571420861802,1.4210870181382,0.399990467173785,0.649999996659535,0.250009503867242,0.0999904994732226,0.25000952948575,0.399990467173785
0.0303,0.201185573285547,0.0200424742558515,0.141571445764502,1.42108863972619,0.39999181943875,0.649999997140138,0.250008155904947,0.0999918469549141,0.250008177701388,0.39999181943875
0.0304,0.201185803117912,0.0200424803724486,0.141571467367011,1.42109004631814,0.39999299242812,0.649999997559611,0.250006986648834,0.0999930157915553,0.25000700513149,0.39999299242812
0.0305,0.201186002019631,0.0200424856661706,0.141571486063298,1.42109126360147,0.399994007558809,0.649999997924029,0.25000597474251,0.0999940273334614,0.250005990365219,0.399994007558809
0.0306,0.201186173764324,0.0200424902373484,0.141571502207713,1.42109231467464,0.399994884089799,0.649999998239191,0.250005100983936,0.0999949007768729,0.250005114149393,0.399994884089799
0.0307,0.201186321732443,0.0200424941758747,0.141571516117737,1.4210932202289,0.399995639273531,0.649999998510564,0.250004348173664,0.0999956533157715,0.250004359237033,0.399995639273531
0.0308,0.201186448941037,0.0200424975619905,0.141571528076766,1.42109399873077,0.399996288507814,0.649999998743242,0.250003700962718,0.0999963002940404,0.250003710235427,0.399996288507814
0.0309,0.20118655807316,0.0200425004670623,0.14157153833685,1.42109466660215,0.399996845485904,0.649999998941925,0.250003145702421,0.099996855355654,0.250003153456021,0.399996845485904
0.031,0.201186651506543,0.0200425029543421,0.141571547121384,1.42109523839593,0.399997322342816,0.64999999911091,0.250002670298108,0.0999973305909825,0.250002676768094,0.399997322342816
0.0311,0.201186731341218,0.0200425050796995,0.141571554627685,1.42109572696516,0.399997729796328,0.64999999925409,0.250002264068229,0.0999977366776804,0.250002269457762,0.399997729796328
0.0312,0.201186799425872,0.0200425068923212,0.141571561029471,1.42109614362443,0.399998077281456,0.649999999374966,0.25000191761005,0.0999980830149836,0.25000192209351,0.399998077281456
0.0313,0.201186857382745,0.0200425084353717,0.14157156647919,1.42109649830228,0.399998373077539,0.649999999476661,0.250001622672793,0.0999983778505465,0.250001626399122,0.399998373077539
0.0314,0.20118690641726,0.0200425097409251,0.141571571090121,1.42109679837621,0.399998623336608,0.64999999956151,0.250001373125824,0.0999986273126665,0.250001376224901,0.399998623336608
0.0315,0.201186947962036,0.0200425108471058,0.14157157499691,1.42109705261403,0.399998835370282,0.649999999632364,0.25000116168291,0.0999988386847257,0.250001164262082,0.399998835370282
0.0316,0.201186983181292,0.0200425117848973,0.141571578308986,1.42109726814088,0.399999015120357,0.649999999691521,0.250000982422739,0.0999990178857398,0.250000984571164,0.399999015120357
0.0317,0.201187012994593,0.0200425125787728,0.141571581112781,1.42109745058452,0.399999167279988,0.649999999740792,0.25000083066826,0.099999169590948,0.250000832460804,0.399999167279988
0.0318,0.201187038197424,0.0200425132499044,0.141571583483072,1.42109760481333,0.399999295909075,0.649999999781741,0.250000702373398,0.0999992978448603,0.250000703872667,0.399999295909075
0.0319,0.201187059476134,0.0200425138165603,0.141571585484377,1.42109773502774,0.399999404510532,0.649999999815714,0.250000594047044,0.0999994061372416,0.250000595305182,0.399999404510532
0.032,0.201187077423274,0.0200425142945126,0.141571587172401,1.42109784485411,0.399999496108556,0.649999999843863,0.250000502675062,0.0999994974810747,0.250000503735307,0.399999496108556
0.0321,0.201187092546377,0.0200425146972714,0.141571588594857,1.42109793739848,0.399999573293445,0.649999999867167,0.250000425675637,0.0999995744571962,0.250000426573722,0.399999573293445
0.0322,0.201187098567062,0.0200425148560652,0.141571589155682,1.4210979742964,0.399999604019383,0.649999999938333,0.250000395597303,0.0999996044643633,0.25000039591895,0.399999604019383
0.0323,0.201187110412771,0.0200425151718826,0.14157159027108,1.42109804677294,0.39999966447788,0.649999999943133,0.250000335156464,0.0999996649004026,0.250000335465253,0.39999966447788
0.0324,0.201187120370227,0.0200425154373519,0.14157159120866,1.42109810769663,0.399999715299102,0.649999999947462,0.250000284351954,0.0999997157005841,0.25000028464836,0.399999715299102
0.0325,0.201187128736155,0.0200425156603851,0.141571591996365,1.4210981588829,0.399999757997463,0.649999999951377,0.250000241669405,0.0999997583792178,0.250000241953915,0.399999757997463
0.0326,0.201187135762787,0.0200425158477079,0.141571592657948,1.42109820187498,0.39999979386032,0.649999999954929,0.250000205821505,0.0999997942235658,0.250000206094609,0.39999979386032
0.0327,0.201187141664077,0.0200425160050252,0.141571593213558,1.4210982379819,0.399999823979637,0.649999999958162,0.250000175716334,0.0999998243255037,0.250000175978525,0.399999823979637
0.0328,0.201187146621118,0.0200425161371657,0.14157159368025,1.42109826831162,0.399999849279688,0.649999999961115,0.250000150429662,0.0999998496092227,0.250000150681428,0.399999849279688
0.0329,0.201187150786881,0.0200425162482083,0.141571594072428,1.42109829380005,0.399999870541198,0.649999999963822,0.250000129180803,0.0999998708553755,0.250000129422624,0.399999870541198
0.033,0.201187154290321,0.0200425163415917,0.141571594402238,1.42109831523619,0.399999888422335,0.649999999966311,0.250000111311629,0.0999998887220599,0.250000111543977,0.399999888422335
0.0331,0.201187157239941,0.020042516420209,0.141571594679897,1.42109833328387,0.399999903476875,0.649999999968609,0.2500000962684,0.0999999037629907,0.250000096491734,0.399999903476875
0.0332,0.201187159726865,0.0200425164864899,0.141571594913987,1.42109834850062,0.399999916169901,0.649999999970738,0.250000083586071,0.0999999164431916,0.250000083800837,0.399999916169901
0.0333,0.201187161827487,0.0200425165424715,0.141571595111701,1.42109836135383,0.399999926891306,0.649999999972715,0.250000072874781,0.0999999271525042,0.250000073081409,0.399999926891306
0.0334,0.201187164011348,0.0200425166006395,0.141571595317138,1.4210983747175,0.399999938037428,0.649999999975976,0.250000061751679,0.0999999382723449,0.250000061938547,0.399999938037428
0.0335,0.201187165440487,0.0200425166387251,0.141571595451648,1.42109838346209,0.399999945331711,0.649999999977418,0.250000054464013,0.0999999455585685,0.250000054645707,0.399999945331711
0.0336,0.201187166660455,0.0200425166712334,0.14157159556646,1.42109839092693,0.399999951558422,0.649999999978802,0.250000048243858,0.0999999517773396,0.25000004842038,0.399999951558422
0.0337,0.201187167705619,0.0200425166990807,0.141571595664811,1.42109839732227,0.399999956892963,0.649999999980129,0.250000042915765,0.0999999571041057,0.250000043087166,0.399999956892963
0.0338,0.201187168604583,0.0200425167230301,0.141571595749395,1.4210984028231,0.399999961481318,0.649999999981399,0.250000038333715,0.0999999616848859,0.250000038500081,0.399999961481318
0.0339,0.2011871658634,0.0200425166499081,0.141571595491144,1.42109838605291,0.399999947481116,0.649999999974158,0.250000052422191,0.099999947603651,0.250000052493042,0.399999947481116
0.034,0.201187167013489,0.0200425166805556,0.141571595599384,1.42109839309012,0.399999953351736,0.649999999975863,0.250000046552624,0.0999999534715128,0.250000046624127,0.399999953351736
0.0341,0.201187168001009,0.0200425167068692,0.141571595692318,1.42109839913266,0.399999958392595,0.649999999977459,0.250000041512771,0.0999999585097703,0.250000041584864,0.399999958392595
0.0342,0.201187169461412,0.0200425167457496,0.141571595829635,1.42109840806991,0.3999999658475,0.649999999981349,0.250000034069835,0.0999999659488154,0.250000034133849,0.3999999658475
0.0343,0.201187170920957,0.0200425167845983,0.14157159596684,1.42109841700224,0.399999973298014,0.649999999985595,0.250000026634646,0.0999999733797591,0.250000026687581,0.399999973298014
0.0344,0.201187172070666,0.0200425168151997,0.141571596074918,1.4210984240384,0.399999979166862,0.649999999988911,0.250000020778385,0.0999999792327035,0.25000002082205,0.399999979166862
0.0345,0.201187172974278,0.0200425168392506,0.141571596159861,1.42109842956846,0.399999983779425,0.649999999991492,0.25000001617614,0.0999999838323677,0.250000016212067,0.399999983779425
0.0346,0.201187173682893,0.0200425168581113,0.141571596226472,1.42109843390515,0.399999987396578,0.649999999993494,0.25000001256743,0.0999999874390758,0.250000012596916,0.399999987396578
0.0347,0.201187174237373,0.0200425168728694,0.141571596278595,1.42109843729856,0.399999990226916,0.649999999995042,0.250000009743987,0.0999999902609713,0.250000009768126,0.399999990226916
0.0348,0.201187174670307,0.0200425168843923,0.141571596319291,1.4210984399481,0.399999992436795,0.649999999996234,0.250000007539727,0.0999999924640392,0.250000007559439,0.399999992436795
0.0349,0.201187175007616,0.02004251689337,0.141571596350998,1.42109844201243,0.399999994158543,0.649999999997149,0.25000000582255,0.0999999941803011,0.250000005838606,0.399999994158543
0.035,0.201187175269867,0.0200425169003499,0.14157159637565,1.4210984436174,0.399999995497152,0.649999999997848,0.250000004487652,0.0999999955144995,0.250000004500697,0.399999995497152
0.0351,0.201187175473338,0.0200425169057653,0.141571596394776,1.42109844486265,0.399999996535715,0.649999999998382,0.250000003452096,0.0999999965495222,0.250000003462667,0.399999996535715
0.0352,0.20118717563088,0.0200425169099583,0.141571596409585,1.4210984458268,0.399999997339831,0.649999999998787,0.250000002650411,0.0999999973508014,0.250000002658956,0.399999997339831
0.0353,0.201187175752612,0.0200425169131982,0.141571596421027,1.4210984465718,0.399999997961163,0.649999999999094,0.250000002031041,0.0999999979698646,0.25000000203793,0.399999997961163
0.0354,0.201187175846487,0.0200425169156966,0.141571596429851,1.42109844714632,0.3999999984403,0.649999999999325,0.250000001553486,0.0999999984471889,0.250000001559025,0.3999999984403
0.0355,0.201187175918736,0.0200425169176195,0.141571596436642,1.42109844758849,0.399999998809054,0.649999999999499,0.250000001186002,0.0999999988144983,0.250000001190446,0.399999998809054
0.0356,0.201187175974233,0.0200425169190965,0.141571596441859,1.42109844792813,0.399999999092302,0.649999999999629,0.250000000903773,0.099999999096597,0.250000000907328,0.399999999092302
0.0357,0.20118717601678,0.0200425169202289,0.141571596445858,1.42109844818852,0.399999999309452,0.649999999999727,0.250000000687439,0.0999999993128343,0.250000000690274,0.399999999309452
0.0358,0.201187176047688,0.0200425169210514,0.141571596448763,1.42109844837768,0.39999999946719,0.649999999999793,0.25000000053036,0.0999999994698476,0.250000000532603,0.39999999946719
0.0359,0.201187176070901,0.0200425169216692,0.141571596450945,1.42109844851974,0.399999999585655,0.64999999999984,0.250000000412421,0.0999999995877385,0.250000000414185,0.399999999585655
0.036,0.201187176089113,0.0200425169221539,0.141571596452657,1.4210984486312,0.399999999678596,0.649999999999877,0.250000000319897,0.0999999996802259,0.25000000032128,0.399999999678596
0.0361,0.201187176103367,0.0200425169225332,0.141571596453996,1.42109844871844,0.399999999751342,0.649999999999905,0.250000000247482,0.0999999997526123,0.250000000248564,0.399999999751342
0.0362,0.201187176114497,0.0200425169228294,0.141571596455042,1.42109844878656,0.399999999808141,0.649999999999927,0.250000000190943,0.0999999998091292,0.250000000191786,0.399999999808141
0.0363,0.201187176123166,0.0200425169230601,0.141571596455857,1.42109844883961,0.39999999985238,0.649999999999944,0.250000000146909,0.0999999998531464,0.250000000147565,0.39999999985238
0.0364,0.201187176129901,0.0200425169232393,0.14157159645649,1.42109844888083,0.399999999886749,0.649999999999958,0.250000000112701,0.0999999998873412,0.250000000113209,0.399999999886749
0.0365,0.201187176135119,0.0200425169233782,0.141571596456981,1.42109844891276,0.399999999913377,0.649999999999968,0.250000000086198,0.0999999999138337,0.250000000086591,0.399999999913377
0.0366,0.201187176139151,0.0200425169234855,0.14157159645736,1.42109844893744,0.399999999933952,0.649999999999976,0.250000000065721,0.0999999999343031,0.250000000066023,0.399999999933952
0.0367,0.201187176142257,0.0200425169235682,0.141571596457652,1.42109844895645,0.399999999949805,0.649999999999981,0.250000000049944,0.099999999950074,0.250000000050176,0.399999999949805
0.0368,0.201187176144644,0.0200425169236317,0.141571596457876,1.42109844897105,0.399999999961984,0.649999999999986,0.250000000037825,0.0999999999621889,0.250000000038002,0.399999999961984
0.0369,0.201187176146471,0.0200425169236803,0.141571596458048,1.42109844898224,0.399999999971311,0.649999999999989,0.250000000028543,0.0999999999714674,0.250000000028678,0.399999999971311
0.037,0.201187176147867,0.0200425169237174,0.141571596458179,1.42109844899078,0.399999999978432,0.649999999999992,0.250000000021457,0.0999999999785504,0.25000000002156,0.399999999978432
0.0371,0.201187176148929,0.0200425169237457,0.141571596458279,1.42109844899728,0.39999999998385,0.649999999999994,0.250000000016066,0.0999999999839396,0.250000000016144,0.39999999998385
0.0372,0.201187176149734,0.0200425169237671,0.141571596458354,1.42109844900221,0.399999999987959,0.649999999999995,0.250000000011978,0.0999999999880259,0.250000000012037,0.399999999987959
0.0373,0.201187176150342,0.0200425169237833,0.141571596458411,1.42109844900593,0.399999999991062,0.649999999999997,0.250000000008891,0.0999999999911125,0.250000000008934,0.399999999991062
0.0374,0.201186291951794,0.0200424934489716,0.141571513550472,1.42109303564144,0.399995488653085,0.649999996842956,0.250004463578976,0.0999955395780685,0.25000450818987,0.399995488653085
0.0375,0.20118637288556,0.0200424955980477,0.141571521140545,1.42109353113352,0.399995901608607,0.649999997121987,0.250004054651592,0.0999959482264211,0.25000409551338,0.399995901608607
0.0376,0.201186447776285,0.0200424975866818,0.14157152816397,1.42109398962811,0.399996283726415,0.649999997377965,0.250003676298596,0.0999963263234386,0.25000371365155,0.399996283726415
0.0377,0.201186517016515,0.0200424994252869,0.141571534657525,1.42109441352885,0.399996637010158,0.649999997612872,0.250003326530529,0.0999966758566,0.250003360602713,0.399996637010158
0.0378,0.201186580977096,0.0200425011237012,0.141571540655957,1.42109480510645,0.39999696335269,0.649999997828565,0.250003003468166,0.0999969987032689,0.250003034475875,0.39999696335269
0.0379,0.201186640008074,0.0200425026912121,0.141571546192065,1.42109516650422,0.399997264540668,0.649999998026781,0.250002705337931,0.0999972966352885,0.250002733486113,0.399997264540668
0.038,0.201186694439574,0.020042504136579,0.141571551296788,1.42109549974352,0.399997542259067,0.649999998209135,0.250002430467378,0.0999975713234867,0.250002455950069,0.399997542259067
0.0381,0.201186744582675,0.0200425054680566,0.141571555999278,1.42109580672901,0.399997798095599,0.649999998377127,0.250002177280785,0.0999978243420885,0.250002200281527,0.399997798095599
0.0382,0.201186790730251,0.0200425066934173,0.141571560326985,1.4210960892539,0.399998033545045,0.64999999853214,0.250001944294829,0.0999980571730311,0.250001964987095,0.399998033545045
0.0383,0.201186833157799,0.0200425078199728,0.141571564305735,1.42109634900495,0.399998250013475,0.64999999867545,0.250001730114372,0.0999982712101778,0.250001748661975,0.399998250013475
0.0384,0.20118687212425,0.020042508854596,0.141571567959799,1.4210965875675,0.399998448822379,0.649999998808228,0.250001533428347,0.0999984677634252,0.250001549985849,0.399998448822379
0.0385,0.201186907798254,0.0200425098006722,0.141571571301135,1.42109680601279,0.399998630874659,0.649999999009666,0.250001353388207,0.0999986476021273,0.250001368135007,0.399998630874659
0.0386,0.201186940578665,0.0200425106712376,0.141571574375782,1.421097006696,0.399998798111204,0.649999999105513,0.250001187962971,0.0999988129315159,0.250001200994309,0.399998798111204
0.0387,0.201186970577534,0.0200425114678571,0.141571577189269,1.42109719035315,0.399998951158361,0.649999999197589,0.250001036592437,0.0999989642099739,0.250001048039227,0.399998951158361
0.0388,0.201186997996407,0.0200425121958908,0.141571579760526,1.42109735821782,0.399999091044318,0.649999999286078,0.250000898256587,0.0999991024573348,0.25000090824176,0.399999091044318
0.0389,0.201187023023749,0.0200425128603509,0.141571582107254,1.42109751144358,0.399999218730532,0.649999999371155,0.250000772001717,0.0999992286271285,0.250000780640623,0.399999218730532
0.039,0.201187045835657,0.0200425134659206,0.141571584245994,1.42109765110826,0.399999335115346,0.649999999452981,0.250000656936838,0.09999934361018,0.250000664337636,0.399999335115346
0.0391,0.201187066596534,0.0200425140169722,0.141571586192188,1.42109777821812,0.399999441037465,0.649999999531712,0.250000552230214,0.099999448238074,0.250000558494248,0.399999441037465
0.0392,0.201187085459755,0.0200425145175845,0.141571587960242,1.42109789371195,0.399999537279301,0.649999999607492,0.250000457106022,0.0999995432864863,0.25000046232819,0.399999537279301
0.0393,0.201187102568287,0.0200425149715597,0.141571589563583,1.42109799846479,0.39999962457019,0.649999999680457,0.250000370841161,0.0999996294783822,0.250000375110267,0.39999962457019
0.0394,0.201187118055299,0.0200425153824394,0.141571591014721,1.42109809329175,0.399999703589463,0.649999999750736,0.250000292762184,0.0999997074870803,0.250000296161273,0.399999703589463
0.0395,0.201187132044736,0.0200425157535196,0.141571592325295,1.42109817895147,0.399999774969403,0.64999999981845,0.25000022224236,0.0999997779391901,0.250000224849047,0.399999774969403
0.0396,0.201187144651874,0.0200425160878659,0.141571593506133,1.42109825614951,0.399999839298059,0.649999999883712,0.250000158698874,0.0999998414174135,0.250000160585653,0.399999839298059
0.0397,0.201187144157739,0.0200425161677609,0.141571593788305,1.42109824982671,0.399999841481344,0.64999999980794,0.250000084884629,0.099999915307431,0.250000158326596,0.399999841481344
0.0398,0.201187156347546,0.0200425164778935,0.141571594883626,1.42109832493535,0.399999903026599,0.649999999890283,0.250000034130049,0.099999965979668,0.250000096863684,0.399999903026599
0.0399,0.201187162857266,0.0200425166752644,0.141571595580697,1.42109836391995,0.399999937507344,0.649999999915314,0.249999980905883,0.100000019178803,0.25000006240797,0.399999937507344
0.04,0.20118714617008,0.0200425164553397,0.141571594803971,1.42109825384574,0.399999863631495,0.649999999661166,0.249999882267539,0.100000118071295,0.250000136029671,0.399999863631495
0.0401,0.201187167094953,0.0200425168966906,0.141571596362726,1.4210983860031,0.399999964683221,0.64999999988082,0.24999986974641,0.100000130372769,0.250000035197599,0.399999964683221
0.0402,0.201187165227159,0.0200425169337555,0.141571596493631,1.42109837149579,0.399999959556617,0.649999999821452,0.249999807897254,0.100000192281294,0.250000040264835,0.399999959556617
0.0403,0.201187166771992,0.020042517026491,0.141571596821153,1.42109837912015,0.399999970085593,0.649999999810858,0.249999757386091,0.100000242803051,0.250000029725265,0.399999970085593
